Date,Visitors,Visits,Page Views,
24-Feb-08,"111,314","144,709","166,971",
24-Feb-08,"107,949","140,334","161,923",
24-Feb-08,"112,709","146,522","169,064",
24-Feb-08,"105,731","137,450","158,596",
25-Feb-08,"107,025","139,132","160,537",
25-Feb-08,"111,028","144,336","166,542",
25-Feb-08,"112,437","146,169","168,656",
25-Feb-08,"109,352","142,158","164,028",
25-Feb-08,"105,322","136,918","157,982",
25-Feb-08,"107,286","139,472","160,929",
25-Feb-08,"107,159","139,307","160,739",
25-Feb-08,"110,421","143,547","165,632",
25-Feb-08,"111,459","144,897","167,189",
25-Feb-08,"111,959","145,547","167,938",
25-Feb-08,"111,460","144,898","167,190",
25-Feb-08,"105,838","137,589","158,757",
26-Feb-08,"105,667","137,367","158,500",
26-Feb-08,"111,914","145,488","167,871",
26-Feb-08,"109,647","142,541","164,470",
26-Feb-08,"110,647","143,842","165,971",
26-Feb-08,"108,638","141,229","162,957",
26-Feb-08,"109,451","142,286","164,176",
26-Feb-08,"109,774","142,707","164,662",
26-Feb-08,"110,402","143,522","165,603",
26-Feb-08,"110,398","143,517","165,597",
26-Feb-08,"113,232","147,202","169,848",
26-Feb-08,"109,096","141,825","163,644",
26-Feb-08,"110,306","143,397","165,458",
27-Feb-08,"108,673","141,275","163,010",
27-Feb-08,"112,605","146,387","168,908",
27-Feb-08,"110,203","143,263","165,304",
27-Feb-08,"107,543","139,805","161,314",
27-Feb-08,"107,211","139,375","160,817",
27-Feb-08,"111,235","144,606","166,853",
27-Feb-08,"109,010","141,713","163,515",
27-Feb-08,"112,566","146,335","168,849",
27-Feb-08,"105,740","137,462","158,610",
27-Feb-08,"111,400","144,820","167,100",
27-Feb-08,"111,015","144,320","166,523",
27-Feb-08,"109,990","142,987","164,985",
27-Feb-08,"105,358","136,965","158,037",
27-Feb-08,"110,626","143,814","165,940",
28-Feb-08,"108,282","140,767","162,423",
28-Feb-08,"112,347","146,051","168,520",
28-Feb-08,"107,440","139,672","161,160",
28-Feb-08,"106,969","139,060","160,454",
28-Feb-08,"107,255","139,432","160,883",
28-Feb-08,"107,064","139,184","160,597",
28-Feb-08,"111,299","144,689","166,948",
28-Feb-08,"110,421","143,548","165,632",
28-Feb-08,"105,635","137,326","158,453",
28-Feb-08,"112,264","145,943","168,396",
28-Feb-08,"111,573","145,045","167,359",
29-Feb-08,"108,273","140,755","162,409",
29-Feb-08,"109,055","141,772","163,583",
29-Feb-08,"111,790","145,327","167,686",
29-Feb-08,"107,681","139,985","161,521",
29-Feb-08,"108,725","141,343","163,088",
29-Feb-08,"106,383","138,297","159,574",
29-Feb-08,"112,837","146,688","169,255",
29-Feb-08,"106,095","137,923","159,142",
29-Feb-08,"109,693","142,601","164,539",
29-Feb-08,"111,497","144,946","167,245",
1-Mar-08,"106,493","138,440","159,739",
1-Mar-08,"109,523","142,380","164,284",
1-Mar-08,"106,856","138,913","160,284",
1-Mar-08,"105,771","137,503","158,657",
1-Mar-08,"108,360","140,868","162,540",
1-Mar-08,"109,519","142,375","164,279",
1-Mar-08,"109,523","142,379","164,284",
1-Mar-08,"105,877","137,641","158,816",
2-Mar-08,"108,880","141,544","163,320",
2-Mar-08,"108,539","141,101","162,809",
2-Mar-08,"107,363","139,572","161,045",
2-Mar-08,"106,225","138,092","159,337",
2-Mar-08,"106,487","138,433","159,731",
2-Mar-08,"106,512","138,465","159,768",
2-Mar-08,"105,829","137,578","158,744",
2-Mar-08,"105,826","137,574","158,739",
2-Mar-08,"106,887","138,953","160,330",
3-Mar-08,"108,498","141,048","162,747",
3-Mar-08,"105,051","136,567","157,577",
3-Mar-08,"105,130","136,669","157,695",
3-Mar-08,"106,718","138,733","160,077",
3-Mar-08,"109,107","141,839","163,661",
3-Mar-08,"108,572","141,143","162,858",
3-Mar-08,"109,691","142,598","164,536",
3-Mar-08,"109,050","141,765","163,575",
4-Mar-08,"107,247","139,421","160,870",
4-Mar-08,"107,185","139,341","160,778",
4-Mar-08,"107,764","140,093","161,646",
4-Mar-08,"108,723","141,340","163,085",
4-Mar-08,"109,105","141,837","163,658",
4-Mar-08,"109,803","142,744","164,705",
4-Mar-08,"105,882","137,647","158,823",
4-Mar-08,"107,976","140,368","161,964",
4-Mar-08,"106,097","137,926","159,145",
5-Mar-08,"104,791","136,228","157,187",
5-Mar-08,"104,276","135,558","156,414",
5-Mar-08,"110,157","143,205","165,236",
5-Mar-08,"110,149","143,193","165,223",
5-Mar-08,"105,342","136,945","158,014",
5-Mar-08,"105,116","136,651","157,674",
5-Mar-08,"105,753","137,479","158,630",
5-Mar-08,"103,013","133,917","154,519",
5-Mar-08,"104,821","136,268","157,232",
5-Mar-08,"105,481","137,125","158,221",
6-Mar-08,"103,106","134,038","154,659",
6-Mar-08,"103,331","134,331","154,997",
6-Mar-08,"104,874","136,337","157,312",
6-Mar-08,"104,165","135,415","156,248",
6-Mar-08,"104,567","135,937","156,851",
6-Mar-08,"110,291","143,378","165,436",
6-Mar-08,"106,754","138,780","160,131",
6-Mar-08,"105,859","137,616","158,788",
6-Mar-08,"104,714","136,128","157,071",
6-Mar-08,"105,829","137,577","158,743",
6-Mar-08,"103,475","134,518","155,213",
6-Mar-08,"103,959","135,147","155,939",
6-Mar-08,"106,228","138,097","159,342",
7-Mar-08,"107,116","139,250","160,674",
7-Mar-08,"105,315","136,909","157,972",
7-Mar-08,"105,778","137,512","158,667",
7-Mar-08,"106,009","137,812","159,014",
7-Mar-08,"104,907","136,379","157,361",
7-Mar-08,"108,732","141,352","163,099",
7-Mar-08,"108,873","141,536","163,310",
7-Mar-08,"102,495","133,244","153,743",
7-Mar-08,"103,182","134,137","154,773",
7-Mar-08,"104,088","135,314","156,132",
7-Mar-08,"106,034","137,844","159,051",
7-Mar-08,"109,952","142,938","164,928",
8-Mar-08,"105,551","137,216","158,326",
8-Mar-08,"105,795","137,534","158,693",
8-Mar-08,"104,086","135,312","156,129",
8-Mar-08,"108,521","141,078","162,782",
8-Mar-08,"108,994","141,692","163,491",
8-Mar-08,"102,207","132,869","153,310",
8-Mar-08,"107,117","139,251","160,675",
8-Mar-08,"103,937","135,118","155,905",
8-Mar-08,"105,314","136,908","157,971",
8-Mar-08,"108,619","141,205","162,929",
8-Mar-08,"105,129","136,667","157,693",
9-Mar-08,"105,535","137,196","158,303",
9-Mar-08,"105,390","137,007","158,085",
9-Mar-08,"109,500","142,350","164,250",
9-Mar-08,"106,633","138,623","159,950",
9-Mar-08,"103,362","134,370","155,043",
9-Mar-08,"110,187","143,243","165,280",
9-Mar-08,"104,469","135,810","156,703",
9-Mar-08,"109,309","142,102","163,964",
9-Mar-08,"106,520","138,476","159,780",
9-Mar-08,"107,936","140,316","161,904",
9-Mar-08,"108,667","141,268","163,001",
10-Mar-08,"105,963","137,752","158,945",
10-Mar-08,"110,574","143,746","165,861",
10-Mar-08,"104,612","135,995","156,918",
10-Mar-08,"106,951","139,037","160,427",
10-Mar-08,"102,444","133,177","153,666",
10-Mar-08,"102,908","133,781","154,362",
10-Mar-08,"108,978","141,672","163,468",
10-Mar-08,"107,190","139,347","160,785",
10-Mar-08,"105,016","136,521","157,525",
10-Mar-08,"103,035","133,945","154,552",
10-Mar-08,"103,717","134,833","155,576",
11-Mar-08,"108,317","140,812","162,476",
11-Mar-08,"110,486","143,632","165,730",
11-Mar-08,"103,499","134,548","155,248",
11-Mar-08,"106,282","138,166","159,423",
11-Mar-08,"105,165","136,715","157,748",
11-Mar-08,"108,779","141,412","163,168",
11-Mar-08,"105,505","137,157","158,258",
11-Mar-08,"106,323","138,220","159,485",
11-Mar-08,"104,914","136,389","157,372",
11-Mar-08,"109,687","142,593","164,531",
11-Mar-08,"109,265","142,045","163,898",
11-Mar-08,"104,962","136,451","157,443",
12-Mar-08,"109,867","142,827","164,801",
12-Mar-08,"102,846","133,700","154,269",
12-Mar-08,"104,475","135,818","156,713",
12-Mar-08,"109,851","142,807","164,777",
12-Mar-08,"103,837","134,988","155,756",
12-Mar-08,"106,729","138,747","160,093",
12-Mar-08,"106,314","138,208","159,470",
12-Mar-08,"108,543","141,106","162,815",
12-Mar-08,"109,593","142,471","164,389",
12-Mar-08,"110,216","143,281","165,324",
12-Mar-08,"103,664","134,763","155,495",
12-Mar-08,"110,088","143,115","165,132",
13-Mar-08,"104,310","135,603","156,465",
13-Mar-08,"105,199","136,759","157,799",
13-Mar-08,"107,931","140,311","161,897",
13-Mar-08,"107,192","139,350","160,789",
13-Mar-08,"103,443","134,476","155,165",
13-Mar-08,"106,307","138,199","159,460",
13-Mar-08,"102,062","132,681","153,094",
13-Mar-08,"102,501","133,251","153,751",
13-Mar-08,"108,914","141,588","163,371",
13-Mar-08,"103,574","134,646","155,361",
13-Mar-08,"107,488","139,734","161,232",
13-Mar-08,"107,642","139,934","161,463",
14-Mar-08,"102,039","132,650","153,058",
14-Mar-08,"103,151","134,096","154,726",
14-Mar-08,"106,351","138,256","159,526",
14-Mar-08,"103,919","135,095","155,879",
14-Mar-08,"106,215","138,080","159,323",
14-Mar-08,"108,881","141,545","163,322",
14-Mar-08,"108,894","141,563","163,341",
14-Mar-08,"104,064","135,284","156,097",
14-Mar-08,"103,373","134,385","155,060",
15-Mar-08,"104,442","135,774","156,663",
15-Mar-08,"104,311","135,604","156,466",
15-Mar-08,"104,929","136,408","157,394",
15-Mar-08,"104,313","135,607","156,470",
15-Mar-08,"106,215","138,079","159,322",
15-Mar-08,"109,308","142,100","163,962",
15-Mar-08,"109,304","142,095","163,956",
15-Mar-08,"108,499","141,049","162,749",
15-Mar-08,"110,357","143,464","165,535",
15-Mar-08,"108,167","140,617","162,250",
15-Mar-08,"106,428","138,356","159,642",
15-Mar-08,"105,213","136,777","157,820",
16-Mar-08,"104,505","135,857","156,758",
16-Mar-08,"109,113","141,846","163,669",
16-Mar-08,"105,210","136,773","157,815",
16-Mar-08,"108,150","140,595","162,225",
16-Mar-08,"110,186","143,242","165,279",
16-Mar-08,"103,393","134,410","155,089",
16-Mar-08,"105,361","136,969","158,041",
16-Mar-08,"107,910","140,284","161,866",
16-Mar-08,"107,905","140,276","161,857",
16-Mar-08,"104,055","135,272","156,083",
16-Mar-08,"109,554","142,420","164,331",
16-Mar-08,"102,542","133,305","153,814",
17-Mar-08,"110,560","143,728","165,839",
17-Mar-08,"109,319","142,114","163,978",
17-Mar-08,"106,528","138,487","159,793",
17-Mar-08,"103,782","134,917","155,673",
17-Mar-08,"107,530","139,789","161,295",
17-Mar-08,"107,192","139,350","160,788",
17-Mar-08,"102,891","133,759","154,337",
17-Mar-08,"107,807","140,149","161,710",
17-Mar-08,"103,788","134,924","155,682",
17-Mar-08,"107,838","140,189","161,757",
17-Mar-08,"108,081","140,505","162,122",
17-Mar-08,"108,059","140,477","162,089",
17-Mar-08,"107,762","140,091","161,643",
18-Mar-08,"102,062","132,681","153,093",
18-Mar-08,"104,240","135,512","156,360",
18-Mar-08,"104,629","136,018","156,944",
18-Mar-08,"104,645","136,038","156,967",
18-Mar-08,"107,024","139,131","160,535",
18-Mar-08,"109,206","141,967","163,809",
18-Mar-08,"105,197","136,756","157,795",
18-Mar-08,"107,123","139,260","160,685",
18-Mar-08,"105,904","137,676","158,857",
18-Mar-08,"106,320","138,216","159,480",
18-Mar-08,"109,424","142,251","164,135",
18-Mar-08,"105,141","136,684","157,712",
19-Mar-08,"110,180","143,235","165,271",
19-Mar-08,"107,353","139,559","161,029",
19-Mar-08,"104,417","135,742","156,625",
19-Mar-08,"107,394","139,613","161,092",
19-Mar-08,"104,618","136,004","156,928",
19-Mar-08,"105,910","137,683","158,865",
19-Mar-08,"103,780","134,913","155,669",
19-Mar-08,"109,093","141,821","163,640",
19-Mar-08,"110,445","143,578","165,667",
19-Mar-08,"105,763","137,492","158,644",
20-Mar-08,"104,612","135,995","156,917",
20-Mar-08,"105,361","136,969","158,041",
20-Mar-08,"107,444","139,677","161,166",
20-Mar-08,"110,371","143,482","165,556",
20-Mar-08,"110,000","142,999","164,999",
20-Mar-08,"108,479","141,022","162,718",
20-Mar-08,"105,644","137,338","158,467",
20-Mar-08,"104,335","135,635","156,502",
20-Mar-08,"104,453","135,789","156,680",
20-Mar-08,"109,954","142,941","164,932",
20-Mar-08,"102,525","133,283","153,788",
21-Mar-08,"107,926","140,304","161,890",
21-Mar-08,"108,262","140,741","162,393",
21-Mar-08,"110,087","143,113","165,131",
21-Mar-08,"107,937","140,318","161,905",
21-Mar-08,"102,794","133,632","154,191",
21-Mar-08,"107,065","139,184","160,597",
21-Mar-08,"109,360","142,167","164,039",
21-Mar-08,"106,356","138,263","159,534",
21-Mar-08,"102,488","133,234","153,732",
21-Mar-08,"107,983","140,378","161,975",
21-Mar-08,"103,374","134,386","155,060",
21-Mar-08,"104,516","135,871","156,775",
21-Mar-08,"108,425","140,952","162,637",
21-Mar-08,"103,972","135,164","155,958",
22-Mar-08,"108,800","141,439","163,199",
22-Mar-08,"105,495","137,143","158,242",
22-Mar-08,"110,474","143,616","165,711",
22-Mar-08,"102,698","133,508","154,047",
22-Mar-08,"110,329","143,428","165,494",
22-Mar-08,"104,923","136,400","157,385",
22-Mar-08,"104,050","135,265","156,075",
22-Mar-08,"104,672","136,074","157,008",
22-Mar-08,"105,323","136,921","157,985",
22-Mar-08,"107,522","139,778","161,283",
22-Mar-08,"104,462","135,800","156,693",
22-Mar-08,"110,214","143,279","165,322",
22-Mar-08,"105,797","137,536","158,695",
23-Mar-08,"104,479","135,823","156,719",
23-Mar-08,"105,790","137,526","158,684",
23-Mar-08,"109,202","141,963","163,803",
23-Mar-08,"109,075","141,797","163,612",
23-Mar-08,"106,498","138,447","159,747",
23-Mar-08,"107,603","139,884","161,405",
23-Mar-08,"107,578","139,851","161,367",
23-Mar-08,"105,118","136,653","157,676",
23-Mar-08,"110,341","143,443","165,512",
23-Mar-08,"107,124","139,261","160,685",
23-Mar-08,"104,411","135,735","156,617",
24-Mar-08,"103,825","134,973","155,738",
24-Mar-08,"106,295","138,183","159,442",
24-Mar-08,"104,493","135,840","156,739",
24-Mar-08,"110,498","143,647","165,747",
24-Mar-08,"107,478","139,721","161,216",
24-Mar-08,"108,164","140,613","162,246",
24-Mar-08,"105,597","137,276","158,395",
24-Mar-08,"107,682","139,986","161,522",
24-Mar-08,"107,028","139,136","160,541",
24-Mar-08,"108,532","141,091","162,797",
24-Mar-08,"110,064","143,083","165,095",
25-Mar-08,"108,710","141,323","163,065",
25-Mar-08,"103,984","135,179","155,976",
25-Mar-08,"108,335","140,836","162,503",
25-Mar-08,"108,000","140,399","161,999",
25-Mar-08,"109,008","141,710","163,512",
25-Mar-08,"105,853","137,609","158,780",
25-Mar-08,"102,009","132,611","153,013",
25-Mar-08,"102,381","133,095","153,571",
25-Mar-08,"104,474","135,816","156,710",
25-Mar-08,"109,834","142,784","164,751",
25-Mar-08,"106,739","138,761","160,109",
25-Mar-08,"103,288","134,274","154,932",
26-Mar-08,"107,806","140,148","161,710",
26-Mar-08,"107,665","139,964","161,497",
26-Mar-08,"104,003","135,204","156,005",
26-Mar-08,"104,608","135,990","156,911",
26-Mar-08,"104,433","135,763","156,649",
26-Mar-08,"104,196","135,455","156,295",
26-Mar-08,"103,550","134,615","155,325",
26-Mar-08,"106,320","138,216","159,480",
26-Mar-08,"109,555","142,421","164,332",
26-Mar-08,"104,647","136,041","156,970",
26-Mar-08,"110,291","143,379","165,437",
26-Mar-08,"107,602","139,882","161,403",
27-Mar-08,"104,989","136,486","157,484",
27-Mar-08,"106,945","139,028","160,417",
27-Mar-08,"108,617","141,202","162,926",
27-Mar-08,"106,481","138,425","159,721",
27-Mar-08,"108,650","141,245","162,975",
27-Mar-08,"104,877","136,340","157,315",
27-Mar-08,"102,234","132,904","153,351",
27-Mar-08,"102,978","133,872","154,467",
27-Mar-08,"104,557","135,924","156,835",
27-Mar-08,"106,061","137,880","159,092",
28-Mar-08,"106,855","138,912","160,283",
28-Mar-08,"102,090","132,717","153,136",
28-Mar-08,"102,779","133,612","154,168",
28-Mar-08,"105,525","137,183","158,288",
28-Mar-08,"109,243","142,016","163,864",
28-Mar-08,"107,990","140,387","161,985",
28-Mar-08,"108,137","140,579","162,206",
28-Mar-08,"105,711","137,424","158,566",
28-Mar-08,"105,369","136,979","158,053",
28-Mar-08,"106,788","138,824","160,182",
28-Mar-08,"103,400","134,420","155,101",
29-Mar-08,"104,443","135,776","156,665",
29-Mar-08,"105,625","137,312","158,437",
29-Mar-08,"104,696","136,105","157,044",
29-Mar-08,"103,456","134,493","155,185",
29-Mar-08,"103,417","134,443","155,126",
29-Mar-08,"102,587","133,363","153,880",
29-Mar-08,"108,288","140,775","162,432",
29-Mar-08,"107,843","140,196","161,764",
29-Mar-08,"107,195","139,353","160,792",
29-Mar-08,"107,743","140,066","161,614",
29-Mar-08,"108,203","140,664","162,305",
29-Mar-08,"105,078","136,601","157,617",
29-Mar-08,"109,799","142,739","164,699",
30-Mar-08,"106,141","137,983","159,211",
30-Mar-08,"109,106","141,838","163,659",
30-Mar-08,"103,013","133,917","154,520",
30-Mar-08,"106,136","137,976","159,204",
30-Mar-08,"107,612","139,895","161,417",
30-Mar-08,"107,214","139,379","160,821",
30-Mar-08,"106,623","138,610","159,935",
30-Mar-08,"105,860","137,618","158,790",
30-Mar-08,"105,928","137,706","158,892",
30-Mar-08,"104,175","135,427","156,262",
30-Mar-08,"107,923","140,300","161,885",
30-Mar-08,"106,145","137,988","159,217",
30-Mar-08,"104,040","135,252","156,060",
31-Mar-08,"109,736","142,657","164,604",
31-Mar-08,"102,622","133,409","153,933",
31-Mar-08,"108,214","140,678","162,321",
31-Mar-08,"107,448","139,682","161,172",
31-Mar-08,"104,471","135,813","156,707",
31-Mar-08,"102,600","133,381","153,901",
31-Mar-08,"102,504","133,256","153,757",
31-Mar-08,"102,506","133,258","153,760",
31-Mar-08,"109,578","142,451","164,367",
31-Mar-08,"109,293","142,080","163,939",
31-Mar-08,"109,301","142,092","163,952",
31-Mar-08,"103,159","134,107","154,739",
1-Apr-08,"104,723","136,140","157,085",
1-Apr-08,"103,328","134,326","154,991",
1-Apr-08,"105,857","137,614","158,786",
1-Apr-08,"104,409","135,732","156,614",
1-Apr-08,"105,016","136,521","157,524",
1-Apr-08,"107,095","139,223","160,642",
1-Apr-08,"104,611","135,995","156,917",
1-Apr-08,"107,079","139,203","160,619",
1-Apr-08,"103,944","135,127","155,915",
1-Apr-08,"102,336","133,037","153,504",
2-Apr-08,"106,841","138,893","160,261",
2-Apr-08,"105,176","136,729","157,765",
2-Apr-08,"102,112","132,746","153,168",
2-Apr-08,"104,430","135,759","156,645",
2-Apr-08,"102,370","133,081","153,555",
2-Apr-08,"107,476","139,719","161,214",
2-Apr-08,"108,313","140,808","162,470",
3-Apr-08,"108,221","140,687","162,331",
3-Apr-08,"103,225","134,192","154,837",
3-Apr-08,"102,201","132,861","153,301",
3-Apr-08,"108,547","141,112","162,821",
3-Apr-08,"102,295","132,984","153,443",
3-Apr-08,"105,370","136,982","158,056",
3-Apr-08,"102,317","133,012","153,475",
3-Apr-08,"104,191","135,449","156,287",
3-Apr-08,"103,301","134,291","154,952",
4-Apr-08,"105,257","136,834","157,886",
4-Apr-08,"103,535","134,595","155,302",
4-Apr-08,"104,964","136,453","157,446",
4-Apr-08,"107,924","140,302","161,886",
4-Apr-08,"106,637","138,629","159,956",
4-Apr-08,"106,488","138,435","159,732",
4-Apr-08,"106,476","138,418","159,713",
4-Apr-08,"102,945","133,828","154,417",
4-Apr-08,"104,055","135,271","156,082",
4-Apr-08,"104,164","135,413","156,246",
4-Apr-08,"103,846","135,000","155,769",
5-Apr-08,"106,119","137,954","159,178",
5-Apr-08,"102,379","133,093","153,569",
5-Apr-08,"105,872","137,634","158,808",
5-Apr-08,"104,268","135,548","156,401",
5-Apr-08,"106,590","138,567","159,885",
5-Apr-08,"103,421","134,447","155,131",
5-Apr-08,"103,483","134,528","155,225",
6-Apr-08,"102,329","133,027","153,493",
6-Apr-08,"108,441","140,974","162,662",
6-Apr-08,"102,805","133,646","154,207",
6-Apr-08,"103,784","134,919","155,675",
6-Apr-08,"107,343","139,546","161,015",
6-Apr-08,"106,431","138,360","159,646",
6-Apr-08,"107,000","139,101","160,501",
6-Apr-08,"105,496","137,145","158,244",
7-Apr-08,"104,749","136,173","157,123",
7-Apr-08,"103,345","134,348","155,017",
7-Apr-08,"107,262","139,441","160,893",
7-Apr-08,"103,121","134,058","154,682",
7-Apr-08,"102,935","133,815","154,402",
7-Apr-08,"104,287","135,574","156,431",
7-Apr-08,"107,953","140,339","161,929",
7-Apr-08,"108,581","141,155","162,871",
